date,Contenue
2020-11-05,"Pas de négociations sur une éventuelle cession au sein du groupe, dit Arnaud Lagardère PAS DE NÉGOCIATIONS SUR UNE ÉVENTUELLE CESSION AU SEIN DU GROUPE, DIT ARNAUD LAGARDÈRE PARIS (Reuters) - Lagardère ne tient aucune négociation sur une éventuelle cession d'actifs ni sur une éventuelle modification de son statut de société en commandite, a assuré jeudi son dirigeant Arnaud Lagardère, à la suite d'informations de presse évoquant une possible vente de la maison d'édition Hachette à Vivendi. Le groupe, propriétaire également de boutiques d'aéroports et de médias (Paris Match, Europe 1, JDD), est depuis plusieurs mois au centre d'une bataille d'influence opposant Vincent Bolloré, à la tête de Vivendi, et Bernard Arnault, le patron de LVMH, après que son gérant commandité a été contraint de faire appel à des soutiens face à l'offensive du fonds activiste Amber. Vivendi et Amber détiennent respectivement près de 27% et 20% du capital de Lagardère SCA, tandis que le concert composé d'Arnaud Lagardère et de Bernard Arnault, via ses sociétés Groupe Arnault et Financière Agache, a franchi à la mi-octobre le seuil de 15% du capital du groupe. Lors d'une conférence téléphonique avec des analystes pour la présentation du chiffre d'affaires du groupe au troisième trimestre, Arnaud Lagardère n'a pas souhaité commenter de récentes informations de presse selon lesquelles il envisagerait de vendre Hachette à Vivendi et de mettre un terme à la structure par commandite qui lui donne un pouvoir de veto sur de nombreuses décisions. D'après Le Monde et BFM TV, Vincent Bolloré et Bernard Arnault ont pris contact récemment pour discuter de l'avenir du groupe, discussions auxquelles participerait Arnaud Lagardère, et la vente d'Hachette ou d'une partie de la maison d'édition à Vivendi, propriétaire d'Editis, a été évoquée. ""Il n'y a pas de négociations sur une quelconque cession du groupe, pas de négociations sur un quelconque changement de la structure en commandite"", a déclaré jeudi Arnaud Lagardère. ""A l'évidence, nous avons des discussions avec tous les actionnaires car cela fait partie d'une bonne gouvernance"", a-t-il ajouté. Lagardère a publié jeudi au titre du troisième trimestre un chiffre d'affaires en baisse de 38% à 1,19 milliard d'euros, plombé par la chute des activités de ses boutiques d'aéroport en raison des restrictions imposées pour lutter contre la pandémie de coronavirus. (Matthieu Rosemain, version française Jean-Philippe Lefief et Jean-Stéphane Brosse, édité par Blandine Hénault)"
2020-10-27,"Discussions indirectes Tiffany-LVMH en vue d'un compromis-CNBC PARIS, 27 octobre (Reuters) - Le joaillier américain Tiffany TIF.N et le géant français du luxe LVMH LVMH.PA ont engagé des discussions indirectes pour tenter de trouver une solution négociée à leur différend sur le projet de rachat du premier par le second, rapporte mardi la chaîne américaine CNBC en citant des sources proches des pourparlers. Les deux groupes pourraient envisager une légère réduction du montant de l'opération, fixé pour l'instant à 16 milliards de dollars (13,6 milliards d'euros), ajoute-t-elle. CNBC précise qu'aucun représentant de Tiffany ou de LVMH n'a répondu dans l'immédiat à ses demandes de commentaires. A la Bourse de New York, l'action Tiffany gagnait près de 2% dans un marché en baisse vers 14h40 GMT alors qu'à Paris, LVMH cédait près de 1%. Le groupe dirigé par Bernard Arnault et Tiffany sont en conflit depuis que LVMH a annoncé début septembre qu'il ne pouvait pas ""en l'état"" mener à bien son projet de rachat, reprochant à l'américain des erreurs de gestion et des performances commerciales insuffisantes. Chacun d'eux a engagé une procédure judiciaire contre l'autre. (Marc Angrand, édité par Jean-Stéphane Brosse)"
2020-11-05,"Pas de négociations sur une éventuelle cession au sein du groupe-Arnaud Lagardère (Ajoute citations, contexte) PARIS, 5 novembre (Reuters) - Lagardère LAGA.PA ne tient aucune négociation sur une éventuelle cession d'actifs ni sur une éventuelle modification de son statut de société en commandite, a assuré jeudi son dirigeant Arnaud Lagardère, à la suite d'informations de presse évoquant une possible vente de la maison d'édition Hachette à Vivendi VIV.PA . Le groupe, propriétaire également de boutiques d'aéroports et de médias (Paris Match, Europe 1, JDD), est depuis plusieurs mois au centre d'une bataille d'influence opposant Vincent Bolloré, à la tête de Vivendi, et Bernard Arnault, le patron de LVMH LVMH.PA , après que son gérant commandité a été contraint de faire appel à des soutiens face à l'offensive du fonds activiste Amber. Vivendi et Amber détiennent respectivement près de 27% et 20% du capital de Lagardère SCA, tandis que le concert composé d'Arnaud Lagardère et de Bernard Arnault, via ses sociétés Groupe Arnault et Financière Agache, a franchi à la mi-octobre le seuil de 15% du capital du groupe. Lors d'une conférence téléphonique avec des analystes pour la présentation du chiffre d'affaires du groupe au troisième trimestre, Arnaud Lagardère n'a pas souhaité commenter de récentes informations de presse selon lesquelles il envisagerait de vendre Hachette à Vivendi et de mettre un terme à la structure par commandite qui lui donne un pouvoir de veto sur de nombreuses décisions. D'après Le Monde et BFM TV, Vincent Bolloré et Bernard Arnault ont pris contact récemment pour discuter de l'avenir du groupe, discussions auxquelles participerait Arnaud Lagardère, et la vente d'Hachette ou d'une partie de la maison d'édition à Vivendi, propriétaire d'Editis, a été évoquée. ""Il n'y a pas de négociations sur une quelconque cession du groupe, pas de négociations sur un quelconque changement de la structure en commandite"", a déclaré jeudi Arnaud Lagardère. ""A l'évidence, nous avons des discussions avec tous les actionnaires car cela fait partie d'une bonne gouvernance"", a-t-il ajouté. Lagardère a publié jeudi au titre du troisième trimestre un chiffre d'affaires en baisse de 38% à 1,19 milliard d'euros, plombé par la chute des activités de ses boutiques d'aéroport en raison des restrictions imposées pour lutter contre la pandémie de coronavirus. (Matthieu Rosemain, version française Jean-Philippe Lefief et Jean-Stéphane Brosse, édité par Blandine Hénault)"
2020-10-26,"La CE a approuvé le projet de mariage entre Tiffany et LVMH LA CE A APPROUVÉ LE PROJET DE MARIAGE ENTRE TIFFANY ET LVMH (Reuters) - La Commission européenne a donné lundi son feu vert au projet d'acquisition de Tiffany par LVMH, annonce le joaillier américain. Le projet de mariage à 16 milliards de dollars (13,5 milliards d'euros) entre Tiffany et le géant du luxe français a désormais été approuvé par toutes les autorités de régulation, ajoute-t-il. Le groupe de Bernard Arnault a annoncé le 9 septembre dernier qu'il ne pouvait plus ""en l'état"" boucler l'acquisition de Tiffany, évoquant notamment la gestion du joaillier pendant l'épidémie et une demande du ministère français des Affaires étrangères de différer le mariage ""en réaction à la menace de taxes sur les produits français formulée par les Etats-Unis"". Tiffany a riposté en portant l'affaire devant la justice, accusant LVMH de violer ses engagements en se retirant ainsi du projet; LVMH en a fait de même en arguant que la mauvaise gestion du joaillier pendant la pandémie de coronavirus l'autorisait à abandonner le projet. Un procès sur le litige opposant les deux sociétés est prévu pendant quatre jours à compter du 5 janvier prochain devant un tribunal du Delaware. (Aishwarya Venugopal à Bangalore, version française Jean-Stéphane Brosse)"
2020-10-26,"La CE a approuvé le projet de mariage entre Tiffany et LVMH 26 octobre (Reuters) - La Commission européenne a donné lundi son feu vert au projet d'acquisition de Tiffany TIF.N par LVMH LVMH.PA , annonce le joaillier américain. Le projet de mariage à 16 milliards de dollars (13,5 milliards d'euros) entre Tiffany et le géant du luxe français a désormais été approuvé par toutes les autorités de régulation, ajoute-t-il. Le groupe de Bernard Arnault a annoncé le 9 septembre dernier qu'il ne pouvait plus ""en l'état"" boucler l'acquisition de Tiffany, évoquant notamment la gestion du joaillier pendant l'épidémie et une demande du ministère français des Affaires étrangères de différer le mariage ""en réaction à la menace de taxes sur les produits français formulée par les Etats-Unis"". Tiffany a riposté en portant l'affaire devant la justice, accusant LVMH de violer ses engagements en se retirant ainsi du projet; LVMH en a fait de même en arguant que la mauvaise gestion du joaillier pendant la pandémie de coronavirus l'autorisait à abandonner le projet. Un procès sur le litige opposant les deux sociétés est prévu pendant quatre jours à compter du 5 janvier prochain devant un tribunal du Delaware. (Aishwarya Venugopal à Bangalore, version française Jean-Stéphane Brosse)"
2020-10-23,"Luxe : Kering se reprend au troisième trimestre mais Gucci est à la peine (Crédits photo : Unsplash - Dima Pechurin ) (Actualisé avec précisions) PARIS, 22 octobre (Reuters) - Kering PRTP.PA a fait état jeudi d'un rebond des ventes de toutes ses marques au troisième trimestre, après le plongeon provoqué par la crise du coronavirus, à l'exception de Gucci, son fleuron, qui a continué de souffrir. À l'instar de ses concurrents LVMH LVMH.PA , Hermès HRMS.PA ou Moncler MONC.MI , le groupe français de luxe a été sévèrement pénalisé par les fermetures de boutiques ordonnées à travers le monde pour freiner la propagation du nouveau coronavirus. Kering semble toutefois avoir stoppé l'hémorragie, notamment grâce à la demande en Chine et en Amérique du Nord, et, après avoir accusé une chute de 43,5% de ses ventes au deuxième trimestre, il a réalisé sur la période juillet-septembre un chiffre d'affaires de 3,72 milliards d'euros, en baisse de seulement 1,2% en données comparables quand les analystes tablaient sur une contraction de 8% à 13%. Gucci, principal contributeur aux bénéfices du groupe, a néanmoins été plus exposé à l'interruption des flux touristiques, a dit le directeur financier, Jean-Marc Duplaix. Ses ventes ont baissé de 8,9% en données comparables au troisième trimestre, ce qui contraste avec la progression de l'ensemble des autres marques, dont Bottega Veneta, qui a enregistré une croissance de 21%. (Silvia Aloisi ; version française Juliette Portala)"
2020-10-22,"Les ventes de L'Oréal rebondissent avec la fin des confinements (Actualisé avec précisions, citations) par Sarah White PARIS, 22 octobre (Reuters) - L'Oréal OREP.PA a annoncé jeudi avoir renoué avec la croissance de son chiffre d'affaires au troisième trimestre, au cours duquel le groupe français de cosmétique a brillé auprès de la clientèle chinoise et poursuivi ses lancements de produits. Comme les acteurs du luxe, L'Oréal a durement souffert des confinements de population à travers le monde dans la première partie de l'année en raison de l'épidémie due au nouveau coronavirus, qui a entraîné des fermetures de boutiques, y compris dans les aéroports, mais aussi des salons de coiffure où le groupe distribue des produits aux professionnels. Les ventes se sont redressées depuis dans la plupart de ses divisions, notamment dans les produits grand public tels que ceux de la marque Garnier vendus en supermarché. Le chiffre d'affaires total du groupe s'est élevé juste au-dessus de 7 milliards d'euros sur la période juillet-septembre, en hausse de 1,6% en données comparables. Il avait chuté de 19% au cours des trois mois précédents et les analystes s'attendaient à ce qu'il se contracte encore. La division la plus dynamique, avec un bond de près de 30% de ses ventes, a été la ""cosmétique active"" avec ses marques de produits dermatologiques comme Vichy, La Roche Posay et CeraVe, achetée en 2017. Le PDG Jean-Paul Agon, qui s'apprête à transmettre la direction générale à Nicolas Hieronimus en mai prochain, a souligné au cours d'une conférence téléphonique avec des analystes que L'Oréal avait gagné des parts de marché sur ce segment. LA DIVISION LUXE À LA PEINE Interrogé au sujet d'un éventuel essor des produits de ""bien-être"" avec le confinement, au cours duquel les gens auraient été soucieux de prendre soin de leur corps, Jean-Paul Agon a jugé qu'il ne s'agissait pas d'un facteur essentiel dans la croissance de cette division de ""cosmétique active"". Le PDG a souligné que L'Oréal avait réalisé une meilleure performance que ses concurrents sur le primordial marché chinois, où il dispose d'une forte présence. Des marques de luxe comme Hermès HMRS.PA ou Louis Vuitton LVMH.PA ont aussi fait état d'une amélioration de la demande en Asie. ""Le fait que les consommateurs chinois n'aient plus voyagé est dommage pour le travel retail mais une aubaine pour nos affaires en Chine"", a dit Jean-Paul Agon. L'Oréal, qui a lancé une campagne avec Lady Gaga pour un parfum Valentino, a dit avoir poursuivi ses investissements dans le marketing malgré la crise et avoir bénéficié d'une nouvelle accélération de ses ventes en ligne. Sa division ""L'Oréal Luxe"", où est logée la marque Lancôme et qui fabrique des produits cosmétiques pour Armani, est toutefois restée à la traîne et a vu ses ventes se contracter de 6,2%. Le groupe a notamment attribué cette performance négative aux restrictions de voyage. Jean-Paul Agon a exprimé sa prudence face à la résurgence de l'épidémie de COVID-19, notamment en Europe, mais il a dit s'attendre à une nouvelle progression du chiffre d'affaires au quatrième trimestre. Le groupe a confirmé que son chiffre d'affaires à données comparables devrait croître sur l'ensemble du deuxième semestre. (Version française Bertrand Boucey)"
2020-10-22,"LVMH versera un acompte sur dividende de €2/action le 3 décembre PARIS, 22 octobre (Reuters) - LVMH LVMH.PA a annoncé jeudi le versement d'un acompte sur dividende de 2 euros par action le 3 décembre. La décision a été prise lors d'un conseil d'administration organisé ce jeudi. (Rédaction de Paris)"
2020-10-16,"LVMH : la hausse des ventes de Vuitton au troisième trimestre limite l'impact du coronavirus (Crédits photo : Unsplash - Mal Querrer ) * Recul de 7% du chiffres d'affaires en données organiques * Les ventes de la division mode et la maroquinerie redeviennent positives (Ajoute commentaires du directeur financier, analyste) par Silvia Aloisi et Sarah White PARIS, 15 octobre (Reuters) - Le rebond des ventes du maroquinier Louis Vuitton a permis à LVMH LVMH.PA de limiter l'impact de la crise sanitaire au troisième trimestre, où les ventes du groupe ont connu une baisse moins forte que prévu. Le numéro un mondial du luxe a mieux résisté à la crise que la plupart de ses concurrents. Son cours de Bourse n'a ainsi reculé que de 3% depuis le début de l'année en dépit de la suspension controversée de son projet d'acquisition pour 16 milliards de dollars du joaillier américain Tiffany TIF.N , annoncée avant le début de la pandémie. Au troisième trimestre, les ventes du groupe ont reculé de 7% contre une baisse de 12% attendue par les analystes, avec un chiffre d'affaires avoisinant 12 milliards d'euros. En données organiques, c'est-à-dire à changes et périmètre constants, la division clé de la mode et de la maroquinerie affiche une progression de 12% au cours des trois mois à septembre, grâce à Vuitton et Christian Dior, mais également à des marques comme Loewe, Celine et Fendi, a souligné le directeur financier du groupe, Jean-Jacques Guiony. En revanche, l'activité de vins et spiritueux a accusé un recul de 3% au troisième trimestre, la division parfums et cosmétiques de 16%, les montres et joaillerie de 14% tandis que la distribution sélective (les ventes dans les aéroports), très exposée au tourisme et au transport aérien, a chuté de 29%. Le numéro un du luxe note aussi que les signes de reprise observés en juin se sont confirmés au troisième trimestre notamment en Asie où les ventes hors Japon ont progressé de 13%. Les ventes de Vuitton sont devenues positives au troisième trimestre en Chine, a souligné Jean-Jacques Guiony. ""Ces annonces confortent notre sentiment d'un été profitable dans le secteur du luxe"", a écrit Luca de Sola, analyste chez Bernstein, dans une note, pour qui les concurrents de LVMH, tels qu'Hermès HRMS.PA , devraient bénéficier également de cette amélioration. Plus tôt dans la journée, Tiffany a créé la surprise en publiant ses résultats préliminaires. Il a annoncé que son chiffre d'affaires en août et en septembre avait augmenté, les ventes en Chine continentale restant selon lui ""extrêmement forte"" tandis que son activité aux Etats-Unis se redressait. (Sarah White et Silvia Aloisi, version française Jean-Michel Bélot et Camille Raynaud)"
2020-10-15,"LVMH-Les ventes de Vuitton positives en Chine au T3 15 octobre (Reuters) - * LVMH-LES VENTES EN CHINE DE VUITTON (BIEN VUITTON) SONT DEVENUES POSITIVES AU T3-DIR FINANCIER * LVMH-TRÈS BONS RÉSULTATS DES VENTES DE LA MODE ET DE LA MAROQUINERIE EN EUROPE AU T3-DIR FINANCIER * LVMH NE PENSE PAS AVOIR BESOIN DE S'ASSOCIER AVEC D'AUTRES ACTEURS COMME AMAZON OU FACEBOOK POUR DISTRIBUER SES PRODUITS-DIR FINANCIER Pour plus de détails, cliquez sur LVMH.PA (Rédaction de Paris)"
2020-10-15,"LVMH accuse une baisse limitée de son activité au troisième trimestre grâce à Vuitton LVMH ACCUSE UNE BAISSE LIMITÉE À 7% DE SON ACTIVITÉ AU TROISIÈME TRIMESTRE PARIS/MILAN (Reuters) - LVMH a annoncé jeudi un recul de 7% en données organiques de son activité au troisième trimestre, un chiffre meilleur que prévu par les analystes, la bonne performance de l'activité mode et maroquinerie ayant permis de compenser partiellement le recul des autres divisions, plus impactées par la pandémie de coronavirus. En données organiques, c'est-à-dire à changes et périmètre constants, la division clé de la mode et de la maroquinerie, qui compte des marques comme Louis Vuitton ou Christian Dior, affiche une progression de 12% au cours des trois mois à septembre. Le numéro un mondial du luxe a été contraint comme beaucoup de ses concurrents de fermer temporairement des magasins sur des marchés clés après l'apparition en Chine du nouveau coronavirus à la fin de l'année dernière et sa propagation en l'Europe puis aux États-Unis. Il note toutefois que les signes de reprise observés en juin se sont confirmés au troisième trimestre notamment en Asie où les ventes hors Japon ont progressé de 13%. ""Dans un contexte très perturbé, marqué par des incertitudes économiques et sanitaires qui perdurent, LVMH continuera de faire preuve de vigilance et de renforcer sa politique de maîtrise des coûts et de sélectivité des investissements"", souligne le groupe dans un communiqué. LVMH a mieux résisté à la crise que la plupart de ses concurrents. Son cours de Bourse n'a ainsi reculé que de 3% depuis le début de l'année en dépit de la suspension controversée de son projet d'acquisition du joaillier américain Tiffany, annoncée avant le début de la pandémie. Plus tôt dans la journée, Tiffany a créé la surprise en publiant ses résultats préliminaires. Il a annoncé que son chiffre d'affaires en août et en septembre avait augmenté, les ventes en Chine continentale restant selon lui ""extrêmement forte"" tandis que son activité aux Etats-Unis se redressait. En ce qui concerne LVMH, l'activité de vins et spiritueux a accusé un recul de 3% au troisième trimestre, la division parfums et cosmétiques de 16%, les montres et joaillerie de 14% tandis que la distribution sélective (les ventes dans les aéroports), très exposée au tourisme et au transport aérien, a chuté de 29%. (Sarah White et Silvia Aloisi, version française Jean-Michel Bélot et Camille Raynaud)"
2020-10-15,"LVMH-Ventes en Asie (hors Japon) en hausse organique de 13% au T3 15 octobre (Reuters) - * LVMH-LES VENTES EN ASIE HORS JAPON ONT PROGRESSÉ DE 13% EN DONNÉES ORGANIQUES AU T3 * LVMH-LES VENTES AUX USA ONT RECULÉ DE 4% AU T3 EN DONNÉES ORGANIQUES, BAISSE DE 24% EN EUROPE ET DE -17% AU JAPON (Rédaction de Paris)"
2020-11-02,"OPA : quatre opérations en cours et la réconciliation LVMH-Tiffany Le point sur les opérations en ce début novembre. (© DR) Après le feu vert de l’Autorité des marchés financiers, les OPA sur Le Bélier, Sodifrance, Devoteam et IntegraGen sont désormais ouvertes. Dans le luxe, LVMH et Tiffany ont enterré la hache de guerre. Les nouveautés LVMH et Tiffany trouvent un accord avec un prix d’offre rabaissé. Aux termes de cet accord, le prix d’offre est désormais fixé à 131,50 euros par action (contre 135 euros) et la certitude de réalisation de l’opération a été renforcée. Les autres principes contenus dans le Merger Agreement demeurent inchangés. Cet accord met un terme à l’ensemble des actions judiciaires opposant les deux groupes de luxe devant la Cour du Delaware. La finalisation de l’opération devrait intervenir début 2021, sous réserve de l’approbation des actionnaires de Tiffany et des conditions suspensives habituelles. En attendant, la Commission européenne a approuvé cette opération de concentration. À ses yeux, celle-ci ne soulève pas de problème de concurrence au regard des parts de marché modérées de l’entité combinée, de la présence d’un nombre important de fournisseurs tiers et de l’entrée récente de plusieurs nouveaux concurrents. Cenovus Energy rachète Husky Energy pour 23,6 milliards de dollars canadiens, dette comprise. Le groupe d’énergie canadien a conclu un accord pour acquérir son concurrent dans le cadre d’une transaction payable entièrement en titres afin de créer un nouveau leader dans le pétrole et le gaz naturel, avec à la clé des synergies évaluées à 1,2 milliard de dollars canadiens par an. Pour chaque"
2020-11-02,"Bourse : les bonnes surprises des résultats du 3e trimestre Au 3e trimestre, les ventes de LVMH ont reculé de 7% contre une baisse de 12% attendue par les analystes, avec un chiffre d'affaires avoisinant les 12 milliards d'euros.(Crédits photo : Unsplash - Mal Querrer) Après un deuxième trimestre très affecté par le confinement généralisé, le troisième trimestre s'est révélé meilleur qu'attendu dans des secteurs variés, accréditant ainsi la thèse du rebond lié surtout à un effet de rattrapage. Mais n'est-il déjà pas trop tard pour se réjouir alors que de nouvelles restrictions sanitaires risquent bien de mettre précocement un terme à cette embellie ? Revue de détails des principales publications. Capgemini Au lendemain des avertissements de l'allemand SAP entraînant la chute de la tech européenne en Bourse, Capgemini a révélé des résultats meilleurs qu'attendu par le marché, ce qui devrait lui permettre de se situer ""au-dessus du milieu de la fourchette annoncée"" dans ses objectifs financiers de 2020. Le groupe a publié un chiffre d'affaires consolidé d'un peu plus de 4 milliards d'euros au troisième trimestre, en hausse de 15,6% à taux de change courants et de 18,4% à taux de change constants par rapport au même trimestre de l'année 2019. ""Ce trimestre, qui s'est révélé meilleur qu'anticipé, a été marqué par une nette amélioration de la performance par rapport au deuxième  trimestre, visible sur l'ensemble de nos régions et de nos métiers"", a commenté le directeur général, Aiman Ezzat, dans un communiqué. FDJ La bonne dynamique de reprise post-confinement a permis à la FDJ, premier opérateur de jeux d'argent et de hasard en France, d'enregistrer une progression des mises de 6% au troisième trimestre, et d'afficher pour cette même période un chiffre d'affaires quasiment stable (+0,2%) par rapport au troisième trimestre 2019, à 0,5 milliard d'euros. Fnac-Darty Pour le troisième trimestre, Fnac-Darty a publié un chiffre d'affaires de 1,859 milliard d'euros, en croissance de 8,5% en données publiées et 7,3% en données comparables. La croissance des ventes en ligne et la bonne reprise des ventes en magasins a permis de limiter la perte de chiffre d'affaires. La poursuite de la forte croissance des ventes en ligne sur le trimestre (près de +30%) et la reprise des ventes en magasins permettent au groupe de réduire la perte liée à la crise sanitaire à moins de 100 millions d'euros à fin septembre 2020. Hermès Le groupe de luxe a fait état d'un rebond de ses ventes au troisième trimestre, qui ont progressé de 7% à taux de changes constants après une chute de 41,5% au trimestre précédent. La croissance est tirée par le rebond en Asie (notamment au Japon avec un rebond des ventes de 11% après un recul de même ordre au deuxième trimestre), mais le chiffre d'affaires en France (-33%) est toujours pénalisé par la réduction des flux touristiques dans cette période de crise sanitaire. LVMH Au troisième trimestre, les ventes du groupe de luxe ont reculé de 7% contre une baisse de 12% attendue par les analystes, avec un chiffre d'affaires avoisinant les 12 milliards d'euros. L'impact de  la crise sanitaire a ainsi été réduit par le rebond des ventes du maroquinier Louis Vuitton. La division Mode et Maroquinerie de LVMH a ainsi enregistré une croissance de 12% au troisième trimestre tandis que la plupart des autres activités du groupe ont chuté  (Parfums et Cosmétiques : -16%,  Montres et Joaillerie : -14%, distribution sélective : -29%). Saint-Gobain Le spécialiste des matériaux de construction a fait état d'un chiffre d'affaires de 10,13 milliards d'euros au troisième trimestre 2020, en repli de 6,2% sur un an en publié, mais en hausse de 3,2% à structure et change comparables (SCC). En raison de la croissance des ventes et des résultats au T3, il  a également revu  à la hausse ses objectifs, précisant ""hors impact majeur nouveau de la récente dégradation sanitaire"". Rémy Cointreau Le groupe de vins et spiritueux, qui a publié ses résultats pour le premier semestre le 20 octobre a fait état d'un chiffre d'affaires supérieur aux attentes pour la période estivale. Rémy Cointreau affiche des ventes de 430,8 millions d'euros au titre de son premier semestre, en baisse de 17,8% en publié et de 16,4% à devise et périmètre constant, avec une amélioration au deuxième trimestre (-4% en organique) par rapport au premier (-33,2%). En outre, le groupe dit s'attendre à ce que le second semestre continue de «bénéficier d'une vraie reprise portée par les Etats-Unis et la Chine continentale», et ce «malgré une faible visibilité persistante», selon le communiqué. TechnipFMC Dans un contexte difficile pour le secteur pétrolier, le groupe d'infrastructures pétrolières franco-américain a publié des résultats trimestriels montrant des signes de stabilisation, et supérieurs aux attentes des analystes. Il essuie en effet une perte nette de 3,9 millions de dollars au troisième trimestre contre une perte de 119 millions un an auparavant. L'Ebitda ajusté du groupe a reculé de 15% sur un an pour atteindre 321 millions de dollars, soit une marge de 9,6% au lieu de 11,4% au même trimestre de 2019. SB (redaction@boursorama.fr)"
2020-10-29,"Accord Tiffany-LVMH pour réduire le prix d'achat de l'américain ACCORD TIFFANY-LVMH POUR RÉDUIRE LE PRIX D'ACHAT DE L'AMÉRICAIN PARIS (Reuters) - Tiffany et LVMH ont annoncé jeudi avoir conclu un accord sur la réduction du prix d'achat du joaillier américain par le groupe français de luxe. Le prix de l'offre d'achat est ramené à 131,50 dollars par action, précisent les deux sociétés dans un communiqué, contre 135 dollars par action prévu initialement. Les autres modalités de l'accord de fusion sont inchangés et l'accord ""met un terme à l’ensemble des actions judiciaires opposant devant la Cour du Delaware LVMH et Tiffany"", précisent-ils. La finalisation de l’opération devrait intervenir début 2021. (Marc Angrand)"
2020-10-29,"Accord Tiffany-LVMH pour réduire le prix d'achat de l'américain PARIS, 29 octobre (Reuters) - Tiffany TIF.N et LVMH LVMH.PA ont annoncé jeudi avoir conclu un accord sur la réduction du prix d'achat du joaillier américain par le groupe français de luxe. Le prix de l'offre d'achat est ramené à 131,50 dollars par action, précisent les deux sociétés dans un communiqué, contre 135 dollars par action prévu initialement. Les autres modalités de l'accord de fusion sont inchangés et l'accord ""met un terme à l’ensemble des actions judiciaires opposant devant la Cour du Delaware LVMH et Tiffany"", précisent-ils. La finalisation de l’opération devrait intervenir début 2021. (Marc Angrand)"
2020-10-28,"Tiffany et LVMH proches d'un accord sur la diminution du prix d'achat-sources (Actualisé avec sources) NEW YORK, 28 octobre (Reuters) - Tiffany TIF.N et <LVMH LVMH.PA> sont proches d'un accord sur la diminution du prix que payerait le géant français du luxe pour mettre la main sur le joaillier américain et le ramener à 131,50 dollars par action, contre 135 dollars dans l'offre initiale, ont déclaré mercredi à Reuters deux sources proches du dossier. A ce prix, LVMH bénéficierait d'une remise de 425 millions de dollars, soit environ 3%. Une annonce pourrait être faite dès jeudi. Selon l'une de ces sources, l'accord doit encore être approuvé par les actionnaires de Tiffany, ce qui ne devrait pas être un obstacle, et rien n'empêchera le joaillier de verser des dividendes jusqu'à la finalisation de l'opération. LVMH et Tiffany sont en conflit depuis que le groupe dirigé par Bernard Arnault a annoncé début septembre qu'il ne pouvait pas ""en l'état"" mener à bien son projet de rachat, reprochant à l'américain des erreurs de gestion et des performances commerciales insuffisantes. Chacun d'eux a engagé une procédure judiciaire contre l'autre. Un procès sur le litige opposant les deux sociétés est prévu pendant quatre jours à compter du 5 janvier prochain devant un tribunal du Delaware. Si elle venait à se concrétiser, cette acquisition permettrait à LVMH d'étoffer sa division la moins importante, les montres et joaillerie, au sein de laquelle figurent déjà les marques Bulgari et Tag Heuer, de se développer dans l'un des domaines les plus dynamiques du secteur du luxe et de renforcer sa présence aux Etats-Unis. Le titre LVMH a clôturé en baisse de près de 4% à la Bourse de Paris tandis que celui de Tiffany gagnait 0,8% à Wall Street. (Greg Roumeliotis, Nicolas Delame pour le service français, édité par Jean-Michel Bélot)"
2020-09-24,"Arnault dit détenir plus de 5% du groupe Lagardère PARIS, 24 septembre (Reuters) - Bernard Arnault, via son véhicule d'investissement familial, a finalisé son entrée au capital, à hauteur de 27%, dans la holding d'Arnaud Lagardère et a acquis une participation directe dans le groupe Lagardère LAGA.PA , dont il détient désormais plus de 5%, ont annoncé les deux holdings jeudi dans un communiqué commun. Ces opérations témoignent de l'attachement de Bernard Arnault ""à l’intégrité et au développement du groupe (Lagardère) autour de ses deux piliers Lagardère Publishing et Lagardère Travel Retail"", déclare le patron de LVMH LVMH.PA , cité dans ce communiqué. (Rédaction de Paris)"
2020-10-28,"Tiffany et LVMH proches d'un accord sur la diminution du prix, rapporte le WSJ TIFFANY ET LVMH PROCHES D'UN ACCORD SUR LA DIMINUTION DU PRIX, RAPPORT LE WSJ (Reuters) - Tiffany et LVMH sont proches d'un accord sur la diminution du prix que payerait le géant français du luxe pour mettre la main sur le joaillier américain et le ramener à 131,50 dollars par action, rapporte mercredi le Wall Street Journal. LVMH et Tiffany sont en conflit depuis que le groupe dirigé par Bernard Arnault a annoncé début septembre qu'il ne pouvait pas ""en l'état"" mener à bien son projet de rachat, reprochant à l'américain des erreurs de gestion et des performances commerciales insuffisantes. Chacun d'eux a engagé une procédure judiciaire contre l'autre. Un procès sur le litige opposant les deux sociétés est prévu pendant quatre jours à compter du 5 janvier prochain devant un tribunal du Delaware. Si elle venait à se concrétiser, cette acquisition permettrait à LVMH d'étoffer sa division la moins importante, les montres et joaillerie, au sein de laquelle figurent déjà les marques Bulgari et Tag Heuer, de se développer dans l'un des domaines les plus dynamiques du secteur du luxe et de renforcer sa présence aux Etats-Unis. (Rédaction de Paris)"
2020-10-28,"Tiffany et LVMH proches d'un accord sur la diminution du prix-WSJ 28 octobre (Reuters) - Tiffany TIF.N et <LVMH LVMH.PA> sont proches d'un accord sur la diminution du prix que payerait le géant français du luxe pour mettre la main sur le joaillier américain et le ramener à 131,50 dollars par action, rapporte mercredi le Wall Street Journal. (Rédaction de Paris)"
