date,Contenue
2021-11-18,"TotalEnergies : deux partenariats pour l'environnement (CercleFinance.com) - TotalEnergies indique avoir conclu deux partenariats opérationnels avec des promoteurs australiens de projets carbone pour développer des puits naturels de carbone souterrains en Australie et contribuer à la prévention des feux de savane, notamment en Afrique. D'une part, le groupe français s'est ainsi associé à AgriProve pour une opération de séquestration du carbone dans le sol sur 20.000 hectares en Australie, de façon à éliminer de l'atmosphère plus de trois millions de tonnes de CO2 équivalent sur 25 ans. D'autre part, un partenariat avec Corporate Carbon vise à développer une méthodologie internationale de prévention des feux de savane basé sur les savoir-faire autochtones australiens pour contribuer à préserver la savane africaine."
2021-11-14,"Total redémarre des activités dans sa raffinerie de Port Arthur, Texas HOUSTON, 14 novembre (Reuters) - TotalEnergies (TTEF.PA) a redémarré samedi la grande unité de distillation de brut et la cokéfaction dans sa rafinerie de Port Arthur, au Texas, qui produit 225.500 barils par jour, ont indiqué des sources proches des opérations de l'usine. Ces activités avaient été fermées le 9 septembre en raison d'une panne d'alimentation de la raffinerie. (Reportage Erwin Seba; versino française Elizabeth Pineau)"
2021-11-10,"TotalEnergies : partenariat avec Daimler pour l'hydrogène (CercleFinance.com) - TotalEnergies et Daimler Truck annoncent avoir signé un accord de collaboration pour démontrer l'attrait et l'efficacité du transport routier alimenté à l'hydrogène propre et jouer un rôle moteur dans le déploiement de l'infrastructure hydrogène pour le transport routier. Cette collaboration couvre entre autres l'approvisionnement en hydrogène et la logistique, la distribution d'hydrogène au sein de stations-service, le développement de camions à hydrogène et la constitution d'une base de clients. TotalEnergies ambitionne notamment d'exploiter d'ici à 2030 jusqu'à 150 stations hydrogène en Allemagne, au Benelux et en France. Daimler Truck fournira par ailleurs des camions à pile à combustible à hydrogène à ses clients en France et au Benelux d'ici 2025."
2021-11-08,"TotalEnergies : Renaud Lions, nouveau directeur de la comfi (AOF) - Renaud Lions est nommé directeur de la communication financière de TotalEnergies à compter du 1er novembre 2021. Il remplace Ladislas Paszkiewicz appelé à d'autres fonctions au sein de la compagnie. Renaud Lions a démarré sa carrière en 1997 dans la branche Exploration-Production en tant que géologue d'opération. Il a ensuite alterné des postes opérationnels en France, en Libye et au Nigéria avec des postes business, notamment en tant que négociateur affaires nouvelles. En 2015, il rejoint la Direction financière au Département Acquisition/Cession où il a notamment participé à l'acquisition de Maersk Oil, avant de prendre, en 2018, le poste de directeur exploration Amériques à Houston. Renaud Lions est diplômé de l'Ecole Nationale Supérieure du Pétrole et des Moteurs (ENSPM) et détient un Master of Science en géologie de l'université de Grenoble. AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-11-08,"TotalEnergies : nouveau directeur de communication financière (CercleFinance.com) - TotalEnergies fait part de la nomination de Renaud Lions comme directeur de la communication financière, à compter du 1er novembre, en remplacement de Ladislas Paszkiewicz appelé à d'autres fonctions au sein de la compagnie énergétique. Renaud Lions a démarré sa carrière en 1997 dans la branche exploration-production en tant que géologue d'opération, puis a alterné des postes opérationnels en France, en Libye et au Nigéria avec des postes business, notamment en tant que négociateur affaires nouvelles. En 2015, il a rejoint la direction financière au département acquisition/cession où il a notamment participé à l'acquisition de Maersk Oil, avant de prendre, en 2018, le poste de directeur exploration Amériques à Houston."
2021-11-03,"Total Energies : casse le petit support des 43,75E (CercleFinance.com) - Total Energies casse le petit support des 43,75E des 13/10 puis du 28/10 au 02/11: ceci préfigure un consolidation au contact de l'ex-zénith des 41E de la mi-juin.. et potentiellement le comblement du 'gap' des 38,43E du 21/09."
2021-11-04,"Total Eren se lance au Cambodge (AOF) - Total Eren, un spécialiste de la production indépendante d'électricité d'origine renouvelable basé à Paris, entre sur le marché des énergies renouvelables au Cambodge à travers l'acquisition d'un projet photovoltaïque (PV) dénommé "" Battambang "" auprès de Risen Energy, un développeur chinois spécialisé dans la R&D et la fabrication de panneaux PV. La centrale solaire est actuellement en exploitation dans la province de Battambang, au nord-ouest du Cambodge. AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-11-03,"TotalEnergies : projets éoliens offshore en Norvège (CercleFinance.com) - TotalEnergies, Iberdrola et Norsk Havvind répondent ensemble à l'appel d'offres des autorités norvégiennes portant sur le développement de projets éoliens offshore, posés et flottants, d'une capacité totale de 4,5 GW sur deux sites au sud du pays. Le consortium entend dans son offre s'appuyer sur l'expertise technique éprouvée de ses membres dans l'éolien en mer tant posé que flottant, ainsi que sur leur connaissance approfondie des enjeux, des territoires et des parties prenantes en Norvège. ' La transition énergétique s'accélère et la Norvège qui bénéficie de ressources de vent de classe mondiale constitue une région idéale où investir dans les nouvelles énergies. ' a déclaré Olivier Terneaud, directeur de l'éolien en mer chez TotalEnergies. ' Nous voyons un fort potentiel à long terme pour les projets éoliens en mer sur le marché norvégien et nous sommes déterminés à renforcer les compétences et la filière industrielle dans ce secteur en mer du Nord ', a déclaré David Rowland, directeur du développement commercial de l'éolien en mer chez Iberdrola. Toosla: première étape du projet d'introduction Toosla, acteur digital de la location de voitures de courte durée, annonce l'approbation de son Document d'enregistrement par l'Autorité des marchés financiers (AMF). L'approbation du Document d'enregistrement constitue la première étape du projet d'introduction en Bourse de Toosla sur le marché Euronext Growth à Paris. ' Toosla s'inscrit comme un acteur de la transformation du marché de la mobilité en réinventant en profondeur la location courte durée de véhicules grâce à la digitalisation ' indique la société. À fin 2021, Toosla proposera 300 véhicules (201 en moyenne en 2020) et vise un chiffre d'affaires de plus de 4 ME, soit une croissance de près de 50% par rapport à 2020. La direction vise, en 2025, un chiffre d'affaires de plus de 80 millions d'euros accompagné d'une marge d'Ebitda ajusté de 35% et d'une marge de résultat d'exploitation supérieure à 15%. Le projet d'introduction en Bourse permettra d'accélérer la croissance de la flotte automobile afin d'atteindre 6 000 véhicules à l'horizon 2025 et d'augmenter significativement ses dépenses marketing afin de recruter de nouveaux clients."
2021-11-03,"TotalEnergies pousse ses feux dans l'éolien en mer en Norvège (AOF) - TotalEnergies, Iberdrola et Norsk Havvind s'associent pour répondre à l'appel d'offres des autorités norvégiennes portant sur le développement de projets éoliens offshore, posés et flottants, d'une capacité totale de 4,5 GW sur deux sites au sud du pays. Le consortium entend dans son offre s'appuyer sur l'expertise technique éprouvée de ses membres dans l'éolien en mer tant posé que flottant, ainsi que sur leur connaissance approfondie des enjeux, des territoires et des parties prenantes en Norvège. En particulier, le consortium, s'attachera, en cas de succès, à favoriser le renforcement des compétences industrielles locales et le bon développement de la filière norvégienne de l'éolien en mer. "" Investir dans des projets énergétiques en Norvège et en mer du Nord est au cœur de l'histoire de TotalEnergies depuis plusieurs décennies, en particulier pour développer l'industrie offshore. En tant que compagnie multi-énergies mondiale, TotalEnergies est donc ravi d'unir ses forces à celles d'Iberdrola et Norsk Havvind pour mettre en valeur l'important potentiel éolien offshore de la Norvège "" a déclaré Olivier Terneaud, directeur de l'éolien en mer chez TotalEnergies. "" La transition énergétique s'accélère et la Norvège qui bénéficie de ressources de vent de classe mondiale constitue une région idéale où investir dans les nouvelles énergies. "" AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-11-03,"TotalEnergies, Iberdrola Et Norsk Havvind associés pour répondre à un appel d'offres dans l'éolien offshore en Norvège-Communiqué 3 novembre (Reuters) - TotalEnergies TTEF.PA , Iberdrola IBE.MC et Norsk Havvind annoncent mercredi dans un communiqué commun: * S'ASSOCIER POUR RÉPONDRE À UN APPEL D'OFFRES PORTANT SUR LE DÉVELOPPEMENT DE PROJETS ÉOLIENS OFFSHORE EN NORVÈGE- Pour plus de détails, cliquez sur [ TTEF.PA IBE.MC ] (Rédaction de Paris)"
2021-10-28,"TotalEnergies table sur des prix du gaz élevés jusqu'au printemps TOTALENERGIES TABLE SUR DES PRIX DU GAZ ÉLEVÉS JUSQU'AU PRINTEMPS par Benjamin Mallet PARIS (Reuters) - TotalEnergies a publié jeudi des résultats en très forte hausse au titre du troisième trimestre 2021, grâce au renchérissement des hydrocarbures, et a dit s'attendre à des prix du gaz toujours élevés en Europe et en Asie jusqu'au printemps prochain. Le groupe pétrolier, qui se développe offensivement dans l'électricité et les énergies renouvelables, a également annoncé que sa production devrait s'établir entre 2,85 et 2,9 millions de barils équivalent pétrole par jour (Mbep/j) au quatrième trimestre, un niveau qu'elle n'avait plus atteint depuis le deuxième trimestre 2020. ""Le faible niveau des stocks de gaz et la demande qui devrait rester soutenue, sauf hiver exceptionnellement clément, sont susceptibles de maintenir les prix du gaz en Europe et en Asie à des niveaux élevés jusqu'au deuxième trimestre 2022"", a-t-il estimé dans un communiqué. Après avoir enregistré un prix moyen de vente de gaz naturel liquéfié (GNL) de 9,10 dollars par million d'unités thermiques britanniques (Mbtu) au troisième trimestre, TotalEnergies indique en outre que ce prix devrait s'établir à plus de 12 dollars au quatrième trimestre. Son PDG, Patrick Pouyanné, a en outre déclaré lors d'une rencontre organisée par l'Association des journalistes économiques et financiers (Ajef) que les prix du gaz devraient baisser à la fin de l'hiver tout en restant à des niveaux élevés. TotalEnergies a enregistré au troisième trimestre un résultat net ajusté de 4,8 milliards de dollars (contre 848 millions au T3 2020), un Ebitda de 11,2 milliards (multiplié par 2,1) et une marge brute d'autofinancement hors frais financiers de 8,4 milliards (+96%), avec une production de 2,814 Mbep/j (+4%). Le groupe a également confirmé son intention de procéder à 1,5 milliard de dollars de rachats d'actions au quatrième trimestre en raison des prix élevés des hydrocarbures. TotalEnergies précisé que ses investissements nets seraient proches de 13 milliards de dollars cette année - dans le haut de la fourchette de 12 à 13 milliards précédemment annoncée -, dont 3 milliards consacrés aux énergies renouvelables et à l'électricité. Il propose un acompte sur dividende de 0,66 euro par action, stable, au titre du troisième trimestre. Patrick Pouyanné a déclaré n'avoir ""aucun doute"" quant à la capacité du groupe à atteindre son objectif de 100 gigawatts (GW) de capacités brutes de production d'électricité renouvelable installées d'ici 2030. Le PDG a également redit que TotalEnergies ne rachèterait pas d'entreprises ayant déjà des actifs d'énergies renouvelables en production, en raison de ""multiples extrêmement élevés"", mais que le groupe pourrait en revanche acquérir des petits développeurs de projets. (Reportage Benjamin Mallet ; édité par Jean-Michel Bélot)"
2021-10-28,"Pouyanné (TotalEnergies) n'anticipe pas de hausse importante de l'offre de gaz en 2022-2023 28 octobre (Reuters) - Patrick Pouyanné, PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d'un forum sur l'énergie (International Energy Forum) : * NE PAS ANTICIPER DE HAUSSE IMPORTANTE DE L'OFFRE DE GAZ EN 2022-2023 Pour plus de détails, cliquez sur TTEF.PA (Benjamin Mallet)"
2021-10-28,"TotalEnergies: Forte hausse au troisième trimestre, le prix du gaz devrait rester élevé TOTALENERGIES: FORTE HAUSSE AU TROISIÈME TRIMESTRE, LE PRIX DU GAZ DEVRAIT RESTER ÉLEVÉ PARIS (Reuters) - TotalEnergies a publié jeudi des résultats en très forte hausse au titre du troisième trimestre 2021, grâce au renchérissement des hydrocarbures, et a dit s'attendre à un maintien de prix du gaz élevés jusqu'au printemps prochain en Europe et en Asie. Le groupe pétrolier, qui se développe offensivement dans l'électricité et les énergies renouvelables, a également annoncé que sa production devrait s'établir entre 2,85 et 2,9 millions de barils équivalent pétrole par jour (Mbep/j) au quatrième trimestre, un niveau qu'elle n'avait plus atteint depuis le deuxième trimestre 2020. TotalEnergies a enregistré au troisième trimestre un résultat net ajusté de 4,8 milliards de dollars (contre 848 millions au T3 2020) et un Ebitda ajusté de 11,2 milliards (multiplié par 2,1), avec une production de 2,814 Mbep/j (+4%). Le groupe a confirmé son intention de procéder à 1,5 milliard de dollars de rachats d'actions au quatrième trimestre en raison des prix élevés des hydrocarbures. (Reportage Benjamin Mallet ; édité par Blandine Hénault)"
2021-11-10,"TotalEnergies et Daimler Truck s'associent dans l'hydrogène en Europe (AOF) - TotalEnergies et Daimler Truck AG ont signé un accord portant sur leur engagement commun en faveur de la décarbonisation du transport routier de marchandises au sein de l'Union Européenne. Les partenaires vont collaborer au développement d'écosystèmes pour les poids lourds roulant à l'hydrogène. Ils ont pour objectif de démontrer l'attrait et l'efficacité du transport routier alimenté à l'hydrogène propre et pour ambition de jouer un rôle moteur dans le déploiement de l'infrastructure hydrogène pour le transport routier. Cette collaboration couvre entre autres l'approvisionnement en hydrogène et la logistique, la distribution d'hydrogène au sein de stations-service, le développement de camions à hydrogène et la constitution d'une base de clients. TotalEnergies ambitionne notamment d'exploiter directement ou indirectement d'ici à 2030 jusqu'à 150 stations hydrogène en Allemagne, aux Pays-Bas, en Belgique, au Luxembourg et en France. Dans le cadre de cette collaboration, Daimler Truck fournira par ailleurs des camions à pile à combustible à hydrogène à ses clients en France et au Benelux d'ici 2025. Le constructeur accompagnera ses clients pour leur garantir une exploitation simple et disponibilité très compétitive. AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-11-08,"TotalEnergies : lancement d'opérations de boisement au Congo (CercleFinance.com) - A l'occasion de la Journée Nationale de l'Arbre en République du Congo, TotalEnergies annonce avoir lancé les opérations de boisement Batéké Carbon Sink, en partenariat avec Forêt Ressources Management. Ce projet prévoit 40.000 hectares de forêt plantée sur les plateaux Batéké. Environ 40 millions d'arbres seront plantés au total en 10 ans et entretenus pendant 35 ans. Ce puits de carbone permettra de séquestrer en moyenne 500.000 tonnes de CO2 par an, sur 20 ans. L'opération, financée par TotalEnergies, inclut des cultures agroforestières développées avec les populations locales et visant aux productions agricoles et de bois énergie durable. Ces activités, créatrices d'emplois, impacteront positivement plusieurs milliers de personnes."
2021-10-04,"TotalEnergies : développe son portefeuille renouvelable (CercleFinance.com) - TotalEnergies, qui détient une participation de 20 % dans AGEL, ajoute aujourd'hui une capacité nette d'environ 1,4 GWc de projets en opération et en construction à son portefeuille renouvelable. SB Energy India dispose d'un portefeuille global de projets renouvelables de 5 GWac à travers quatre États indiens. Ces projets font tous l'objet de contrats d'achat d'énergie sur 25 ans avec des contreparties souveraines telles que Solar Energy Corporation of India (SECI), NTPC et NHPC. Cette transaction valorise SB Energy India à un montant d'environ 3,5 milliards de dollars. ' Cette transaction et notre partenariat avec AGEL sont des contributeurs clés à l'objectif de la Compagnie d'atteindre 35 GW de capacité de production brute d'origine renouvelable d'ici à 2025 et de figurer dans le top 5 mondial des producteurs d'énergies renouvelables d'ici à 2030. ' a déclaré Patrick Pouyanné, Président-directeur général de TotalEnergies."
2021-10-04,"TotalEnergies : bondit vers 42,4E, une étape majeure ? (CercleFinance.com) - TotalEnergies bondit vers 42,4E, suite logique du franchissement de la résistance majeure des 40E. Mais aussi et surtout, le cours franchit leu zénith annuel des 42,2E (et ex-plancher du 12/08/2019) en direction des 49,5E, l'ex-résistance du 06/01/2020."
2021-10-04,"TotalEnergies : son partenaire indien AGEL finalise une acquisition majeure (AOF) - Suite à la finalisation de l’acquisition par Adani Green Energy Limited (AGEL) de 100 % de SB Energy India, TotalEnergies, qui détient une participation de 20 % dans AGEL, ajoute une capacité nette d'environ 1,4 GWc de projets en opération et en construction à son portefeuille renouvelable. SB Energy India dispose d'un portefeuille global de projets renouvelables de 5 GWac à travers quatre États indiens. Cette transaction valorise SB Energy India à un montant d'environ 3,5 milliards de dollars. "" Nous tenons à féliciter la direction d'AGEL pour la clôture de cette transaction majeure, qui renforce sa position de leader en Inde ainsi que sa capacité à contribuer activement au développement durable du pays, un objectif que TotalEnergies partage avec le groupe Adani "", a déclaré Patrick Pouyanné, PDG de TotalEnergies. "" Cette transaction et notre partenariat avec AGEL sont des contributeurs clés à l'objectif de la compagnie d'atteindre 35 GW de capacité de production brute d'origine renouvelable d'ici à 2025 et de figurer dans le top 5 mondial des producteurs d'énergies renouvelables d'ici à 2030. "" AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-10-04,"TotalEnergies : réalise un vol alimenté en SAF (CercleFinance.com) - Air France, TotalEnergies, la Métropole et l'Aéroport Nice Côte d'Azur ont réalisé un vol alimenté en carburant d'aviation durable, ou SAF (' Sustainable Aviation Fuel '). Le vol Air France 6235 a décollé vendredi à 18h30 du Terminal 2 de l'aéroport de Nice à destination de Paris-Orly après avoir été avitaillé à hauteur de 30% avec du carburant d'aviation durable, produit par TotalEnergies dans ses usines françaises. ' Le vol intervient en clôture du ' Transition Forum ', forum économique international organisé pendant deux jours, en marge des Nice Transition Days, avec comme objectif d'accélérer la transition vers un avenir moins carboné ' indique le groupe."
2021-10-01,"TotalEnergies : nouvelle production de plastiques recyclés (CercleFinance.com) - TotalEnergies a inauguré à Tillières-sur-Avre (Normandie) l'extension de Synova, spécialiste de la production de polypropylène recyclé acquis par TotalEnergies en 2019. Grâce à l'installation de deux nouvelles lignes de production, Synova va pouvoir produire près de 45 000 tonnes par an de polypropylène recyclé mécaniquement. 'Ce projet d'extension de Synova nous permet de doubler nos capacités de production de recyclage mécanique en France', analyse Valérie Goff, directrice polymères au sein de la branche Raffinage-Chimie de TotalEnergies. 'Cet investissement permet de contribuer pleinement à notre ambition de produire 30% de polymères recyclés et renouvelables à horizon 2030', ajoute-t-elle."
2021-10-01,"TotalEnergies : création d'un fonds pour l'hydrogène (CercleFinance.com) - Air Liquide, TotalEnergies et Vinci Concessions indiquent s'associer à d'autres grands acteurs industriels internationaux pour créer le plus grand fonds mondial dédié au développement des infrastructures d'hydrogène décarboné. Les premiers engagements atteignent déjà 800 millions d'euros, sur un objectif total de 1,5 milliard prévu à la signature. Les trois partenaires français d'origine se sont engagés à investir chacun 100 millions d'euros dans le projet. Cette initiative vise à accélérer la croissance de l'écosystème hydrogène en investissant dans de grands projets stratégiques concernant l'ensemble de la chaîne de valeur, et en bénéficiant de l'alliance entre acteurs industriels et financiers. Le fonds sera géré par Hy241, nouvelle joint-venture détenue à parts égales par Ardian et FiveT Hydrogen. Il devrait être en mesure de participer au développement de projets hydrogène pour un montant total d'environ 15 milliards d'euros."
2021-10-01,"TotalEnergies double sa capacité de production de plastiques recyclés en France PARIS, 1er octobre (Reuters) - TotalEnergies TTEF.PA annonce: * LE DOUBLEMENT DE SA CAPACITÉ DE PRODUCTION DE PLASTIQUES RECYCLÉS EN FRANCE"
2021-10-01,"Totalenergies, Air Liquide et Vinci s'allient dans l'hydrogène décarboné PARIS, 1er octobre (Reuters) - TotalEnergies TOTF.PA , Air Liquide AIRP.PA et Vinci SGEF.PA annoncent: * LA CRÉATION DU PLUS GRAND FONDS MONDIAL DÉDIÉ AU DÉVELOPPEMENT DES INFRASTRUCTURES D’HYDROGÈNE DÉCARBONÉ * LES PREMIERS ENGAGEMENTS ATTEIGNENT 800 MILLIONS D’EUROS, SUR UN OBJECTIF TOTAL DE 1,5 MILLIARD * LEUR ENGAGEMENT À INVESTIR CHACUN 100 MILLIONS D'EUROS DANS LE PROJET * LE FONDS SERA GÉRÉ PAR HY24, NOUVELLE JOINT-VENTURE DÉTENUE À PARTS ÉGALES PAR ARDIAN ET FIVET HYDROGEN * LOTTE CHEMICAL A CONFIRMÉ SON INTENTION DE PARTICIPER EN TANT QU'INVESTISSEUR PRINCIPAL *"
2021-10-01,"Air Liquide, TotalEnergies, VINCI lancent un fonds dédié aux infrastructures d’hydrogène décarboné (AOF) - Air Liquide, TotalEnergies et VINCI, s’associent à d’autres grands acteurs industriels internationaux pour créer le plus grand fonds mondial dédié au développement des infrastructures d’hydrogène décarboné. Les premiers engagements atteignent déjà 800 millions d’euros, sur un objectif total de 1,5 milliard. Cette initiative vise à accélérer la croissance de l’écosystème hydrogène en investissant dans de grands projets stratégiques et en bénéficiant de l’alliance entre acteurs industriels et financiers. Le fonds dédié aux infrastructures d'hydrogène décarboné investira dans l'ensemble de la chaîne de valeur de l'hydrogène renouvelable et bas carbone, dans les régions les plus prometteuses d'Amérique, d'Asie et d'Europe. Il investira, en qualité de partenaire et aux côtés d'autres grands développeurs et/ou acteurs industriels, dans de grands projets d'hydrogène décarboné, aussi bien dans les secteurs amont que dans les secteurs aval. Air Liquide, TotalEnergies et VINCI Concessions sont à l'origine de la mise en place et de la consolidation des engagements envers ce fonds dédié aux infrastructures d'hydrogène décarboné. Pleinement mobilisés pour le développement de l'hydrogène bas carbone et renouvelable, ces 3 partenaires d'origine se sont engagés à investir chacun 100 millions d'euros dans le projet. Le fonds sera géré par Hy241, nouvelle joint-venture détenue à parts égales par Ardian, l'un des leaders mondiaux de l'investissement privé, et FiveT Hydrogen, plateforme de gestion spécialisée dans les projets d'hydrogène décarboné. Le choix de ce gestionnaire permet au fonds de fusionner avec une initiative similaire et de rallier ainsi Plug Power, en tant que partenaire principal, ainsi que Chart Industries et Baker Hughes, partenaires conjoints. LOTTE Chemical a également confirmé son intention de participer en tant qu'investisseur principal, devenant ainsi la première entreprise asiatique à rejoindre l'initiative. Le fonds compte aussi attirer d'autres investissements de la part de grands acteurs financiers, avec AXA comme investisseur principal. Plusieurs grands acteurs industriels américains et européens qui sont fortement engagés en faveur de la neutralité carbone, ont également l'intention de se rallier à cette initiative en tant que partenaires complémentaires, comme Groupe ADP, Ballard, EDF, Schaeffler. Sous réserve de l'accréditation de Hy24 en tant que gestionnaire de fonds d'investissement alternatifs (AIFM) par l'Autorité des marchés financiers (AMF), la plateforme sera opérationnelle d'ici la fin de l'année 2021. La signature du premier groupe d'investisseurs est également attendue avant la fin de l'année."
2021-09-30,"TotalEnergies : BlackRock dépasse les 5% de DDV (CercleFinance.com) - La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 29 septembre 2020, le seuil de 5% des droits de vote de la société Total SE et détenir, pour le compte desdits clients et fonds, 143 009 943 actions Total SE représentant autant de droits de vote, soit 5,39% du capital et 5,09% des droits de vote de cette société. Ce franchissement de seuil résulte d'une acquisition d'actions Total SE hors et sur le marché et d'une augmentation du nombre d'actions Total SE détenues à titre de collatéral."
2021-10-28,"TotalEnergies table sur des prix du gaz élevés jusqu'au printemps (Actualisé avec conférence de presse) par Benjamin Mallet PARIS, 27 octobre (Reuters) - TotalEnergies TTEF.PA a publié jeudi des résultats en très forte hausse au titre du troisième trimestre 2021, grâce au renchérissement des hydrocarbures, et a dit s'attendre à des prix du gaz toujours élevés en Europe et en Asie jusqu'au printemps prochain. Le groupe pétrolier, qui se développe offensivement dans l'électricité et les énergies renouvelables, a également annoncé que sa production devrait s'établir entre 2,85 et 2,9 millions de barils équivalent pétrole par jour (Mbep/j) au quatrième trimestre, un niveau qu'elle n'avait plus atteint depuis le deuxième trimestre 2020. ""Le faible niveau des stocks de gaz et la demande qui devrait rester soutenue, sauf hiver exceptionnellement clément, sont susceptibles de maintenir les prix du gaz en Europe et en Asie à des niveaux élevés jusqu'au deuxième trimestre 2022"", a-t-il estimé dans un communiqué. Après avoir enregistré un prix moyen de vente de gaz naturel liquéfié (GNL) de 9,10 dollars par million d'unités thermiques britanniques (Mbtu) au troisième trimestre, TotalEnergies indique en outre que ce prix devrait s'établir à plus de 12 dollars au quatrième trimestre. Son PDG, Patrick Pouyanné, a en outre déclaré lors d'une rencontre organisée par l'Association des journalistes économiques et financiers (Ajef) que les prix du gaz devraient baisser à la fin de l'hiver tout en restant à des niveaux élevés. TotalEnergies a enregistré au troisième trimestre un résultat net ajusté de 4,8 milliards de dollars (contre 848 millions au T3 2020), un Ebitda de 11,2 milliards (multiplié par 2,1) et une marge brute d'autofinancement hors frais financiers de 8,4 milliards (+96%), avec une production de 2,814 Mbep/j (+4%). Le groupe a également confirmé son intention de procéder à 1,5 milliard de dollars de rachats d'actions au quatrième trimestre en raison des prix élevés des hydrocarbures. TotalEnergies précisé que ses investissements nets seraient proches de 13 milliards de dollars cette année - dans le haut de la fourchette de 12 à 13 milliards précédemment annoncée -, dont 3 milliards consacrés aux énergies renouvelables et à l'électricité. Il propose un acompte sur dividende de 0,66 euro par action, stable, au titre du troisième trimestre. Patrick Pouyanné a déclaré n'avoir ""aucun doute"" quant à la capacité du groupe à atteindre son objectif de 100 gigawatts (GW) de capacités brutes de production d'électricité renouvelable installées d'ici 2030. Le PDG a également redit que TotalEnergies ne rachèterait pas d'entreprises ayant déjà des actifs d'énergies renouvelables en production, en raison de ""multiples extrêmement élevés"", mais que le groupe pourrait en revanche acquérir des petits développeurs de projets. (Reportage Benjamin Mallet ; édité par Jean-Michel Bélot)"
